OBJECTID,Name & Size,Drive Time Start (MINUTES),Drive Time End (MINUTES),Facility: Name,Facility: DISTRICT,Facility: CountyNum,Facility: COUNTY,Facility: FeatureTyp,Facility: AccessType,Facility: O_PUBLIC,Facility: FEE,Facility: LATITUDE,Facility: LONGITUDE,Facility: Photo_1,Facility: Photo_2,Facility: Photo_3,Facility: Photo_4,Facility: Breaks,Facility: AdditionalTime,Facility: AdditionalDistance,Shape_Length,Shape_Area,Sum TOTPOP_CY,Sum PCI_FY,Sum HISPPOP_CY,Sum NHSPWHT_CY
198,Dana Marsh : 0 - 15,0,15,Dana Marsh,2_North Central,5,Marin,Physical Access,Beach Access,Yes,No,38.106481,-122.861951,https://www.coastal.ca.gov/access-photos/06_marin/05_tomales_bay_west_shore/Dana_Marsh_2013_06_20_4421.jpg,https://www.coastal.ca.gov/access-photos/06_marin/05_tomales_bay_west_shore/Dana_Marsh_2013_06_20_4423.jpg, , ,,0,0,1.70409046909004,0.00296304192434132,1175,130862,135,985
199,Marshall Beach : 0 - 15,0,15,Marshall Beach,2_North Central,5,Marin,Physical Access,Beach Access,Yes,No,38.163935,-122.915243, , , , ,,0,0,0.27654641755303,0.000273056097882192,7,724,1,4
200,McClures Beach : 0 - 15,0,15,McClures Beach,2_North Central,5,Marin,Physical Access,Beach Access,Yes,No,38.187905,-122.96422,https://www.coastal.ca.gov/access-photos/06_marin/06_tomales_point_to_point_reyes_lighthouse/McClures_Beach_2004_05_28_0186.jpg, , , ,,0,0,0.323785524486212,0.000324626078881114,5,414,2,2
201,Lawson's Landing : 0 - 15,0,15,Lawson's Landing,2_North Central,5,Marin,Physical Access,Beach Access,Yes,Yes,38.231865,-122.969553,https://www.coastal.ca.gov/access-photos/06_marin/02_tomales_dillon_beach/Lawsons%20Landing%20fishing%20pier%202014.01.03%202103.jpg,https://www.coastal.ca.gov/access-photos/06_marin/02_tomales_dillon_beach/Lawsons_Landing_2014_01_03_2075.jpg,https://www.coastal.ca.gov/access-photos/06_marin/02_tomales_dillon_beach/Lawsons_Landing_2014_01_03_2119.jpg,https://www.coastal.ca.gov/access-photos/06_marin/02_tomales_dillon_beach/Lawsons_Landing_beach_2014_01_03_2111.jpg,,0,0,0.488373753941095,0.000549693095904938,43,2184,6,36
202,Dillon Beach : 0 - 15,0,15,Dillon Beach,2_North Central,5,Marin,Physical Access,Beach Access,Yes,Yes,38.249859,-122.967449,https://www.coastal.ca.gov/access-photos/06_marin/02_tomales_dillon_beach/Dillon_Bch_2013_06_20_4375.jpg,https://www.coastal.ca.gov/access-photos/06_marin/02_tomales_dillon_beach/Dillon_Bch_2013_06_20_4377.jpg,https://www.coastal.ca.gov/access-photos/06_marin/02_tomales_dillon_beach/Dillon_Beach_SFS_2013_06_20_4362.jpg, ,,0,0,0.759769261251268,0.00202509878830023,157,7836,22,128
203,Gerstle Cove : 0 - 15,0,15,Gerstle Cove,2_North Central,4,Sonoma,Physical Access,Beach Access,Yes,Yes,38.564261,-123.324474,https://www.coastal.ca.gov/access-photos/05_sonoma/03_salt_point_to_ocean_cove/Gerstle_Cove_2013_03_12_3507.jpg,https://www.coastal.ca.gov/access-photos/05_sonoma/03_salt_point_to_ocean_cove/Gerstle_Cove_2013_03_12_3505.jpg, , ,,0,0,0.613343098755174,0.000681883713063973,54,4322,4,47
204,Fisk Mill Cove : 0 - 15,0,15,Fisk Mill Cove,2_North Central,4,Sonoma,Physical Access,Beach Access,Yes,No,38.593942,-123.344686,https://www.coastal.ca.gov/access-photos/05_sonoma/03_salt_point_to_ocean_cove/Fisk_Mill_Cove_SFS_2015_07_15_3555_1.jpg,https://www.coastal.ca.gov/access-photos/05_sonoma/03_salt_point_to_ocean_cove/Fisk_Mill_Cove_SFS_2015_07_15_3564_2.jpg,https://www.coastal.ca.gov/access-photos/05_sonoma/03_salt_point_to_ocean_cove/Fisk_Mill_Cove_SFS_2015_07_15_3559_3.jpg,https://www.coastal.ca.gov/access-photos/05_sonoma/03_salt_point_to_ocean_cove/Fisk_Mill_Cove_SFS_2004_05_18_4.jpg,,0,0,1.26629394413417,0.00194712600749524,197,16676,17,166
205,North Jenner Beaches : 0 - 15,0,15,North Jenner Beaches,2_North Central,4,Sonoma,Physical Access,Beach Access,Yes,No,38.454648,-123.134155,https://www.coastal.ca.gov/access-photos/05_sonoma/05_russian_river_willow_creek/Jenner_Bluff_2013_03_12_3498.jpg, , , ,,0,0,1.55848396614852,0.00207611396114088,521,30505,40,441
206,Bonham Trail to Cook's Beach : 0 - 15,0,15,Bonham Trail to Cook's Beach,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,38.789859,-123.560463,https://www.coastal.ca.gov/access-photos/04_mendocino/11_anchor_bay_to_gualala/Bonham_Trail_to_Cooks_Beach_1.JPG,https://www.coastal.ca.gov/access-photos/04_mendocino/11_anchor_bay_to_gualala/Bonham_Trail_to_Cooks_Beach_2.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino//11_anchor_bay_to_gualala/Bonham_Trail_to_Cooks_Beach_2013_03_12_3509.jpg, ,,0,0,1.99663411707556,0.00848566950766809,2840,79090,635,2046
207,Moat Creek Beach : 0 - 15,0,15,Moat Creek Beach,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,38.881296,-123.675202,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Moat_Creek_Beach_access_2013_03_12_3515.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Moat_Creek_Beach_SFS_2015_07_15_3621_1.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Moat_Creek_Beach_SFS_2004_09_0043_2.jpg, ,,0,0,2.0816736626221,0.00974690215527155,2040,42326,505,1362
208,Schooner Gulch State Beach : 0 - 15,0,15,Schooner Gulch State Beach,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,38.867901,-123.653698,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Schooner_Gulch_State_Beach_2013_12_11_1806.jpg, , , ,,0,0,1.88999972155285,0.0108088150124931,2567,52480,631,1735
209,Bowling Ball Beach : 0 - 15,0,15,Bowling Ball Beach,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,38.872933,-123.66064, , , , ,,0,0,1.87192905979215,0.0107411057580037,2488,50791,612,1678
210,Ross Creek Beach Access : 0 - 15,0,15,Ross Creek Beach Access,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,38.878683,-123.667041,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Ross_Creek_Beach_Access_SFS_2015_07_15_3619_1.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Ross_Creek_Beach_Access_SFS_2015_07_15_3607_2.jpg, , ,,0,0,1.92683743443566,0.0107342055942374,2450,50109,602,1653
211,Arena Cove : 0 - 15,0,15,Arena Cove,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,38.91455,-123.710188,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Arena_Cove_and_Pier_2013_12_11_1786.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Arena_Cove_and_Pier_2013_12_11_1790.jpg, , ,,0,0,2.28836792861186,0.00426828896555106,633,13889,161,406
212,Stoneboro Road : 0 - 15,0,15,Stoneboro Road,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,38.95563,-123.687467, , , , ,,0,0,3.22789650952264,0.00655168184890091,459,11155,118,284
213,Alder Creek Beach (Mendocino) : 0 - 15,0,15,Alder Creek Beach (Mendocino),1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,39.003783,-123.695768,https://www.coastal.ca.gov/access-photos/04_mendocino/09_elk_to_manchester_state_park/Alder_Creek_Beach_Manchester_SP_2004_09_10_0063.jpg, , , ,,0,0,2.85082547228703,0.00518080309224472,220,5726,53,141
214,Navarro Beach : 0 - 15,0,15,Navarro Beach,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,Yes,39.191738,-123.758245,https://www.coastal.ca.gov/access-photos/04_mendocino/08_van_damme_to_navarro_river/Navarro_Beach_2013_03_13_3526.jpg, , , ,,0,0,2.06476413975023,0.00663641297089115,578,10049,34,509
215,Caspar Headlands State Beach : 0 - 15,0,15,Caspar Headlands State Beach,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,39.360366,-123.817925,https://www.coastal.ca.gov/access-photos/04_mendocino/06_point_cabrillo_area/Caspar_Beach_2013_12_11_1683.jpg, , , ,,0,0,3.03091200722477,0.0102043240928382,11215,296667,2859,7572
216,Caspar Headlands State Beach - North : 0 - 15,0,15,Caspar Headlands State Beach - North,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,39.362959,-123.817321,https://www.coastal.ca.gov/access-photos/04_mendocino/06_point_cabrillo_area/Caspar_Headlands_State_Beach_North_SFS_2015_07_16_3791_1.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/06_point_cabrillo_area/Caspar_Headlands_State_Beach_North_SFS_2015_07_16_3786_2.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/06_point_cabrillo_area/Caspar_Headlands_State_Beach_North_SFS_2015_07_16_3781_3.jpg, ,,0,0,2.97339050398542,0.0113518002049578,11702,318570,2930,7961
217,Jefferson Way : 0 - 15,0,15,Jefferson Way,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,39.386431,-123.816959, , , , ,,0,0,3.8519300050866,0.0123335463513844,12166,339496,3002,8330
218,Belinda Point : 0 - 15,0,15,Belinda Point,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,39.397362,-123.819866,https://www.coastal.ca.gov/access-photos/04_mendocino/05_fort_bragg/Belinda_Point_2013_03_13_3562.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/05_fort_bragg/Belinda_Point_2013_03_13_3564.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/05_fort_bragg/Belinda_Point.jpg, ,,0,0,3.41593535198569,0.00841770810575564,11153,292340,2933,7454
219,Hare Creek Public Access : 0 - 15,0,15,Hare Creek Public Access,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,39.419269,-123.811196,https://www.coastal.ca.gov/access-photos/04_mendocino/05_fort_bragg/Hare_Creek_Beach_2013_09_09_7068.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/05_fort_bragg/Hare_Creek_Beach_trail_2013_09_09_7074.jpg, , ,,0,0,3.3220433080409,0.00926517054414351,11730,315289,3034,7906
220,Glass Beach : 0 - 15,0,15,Glass Beach,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,39.452017,-123.812705,https://www.coastal.ca.gov/access-photos/04_mendocino/05_fort_bragg/Glass_Beach_2004_06_15_0295.jpg, , , ,,0,0,2.69996576257717,0.0117869297892506,11910,321490,3141,7992
221,Pudding Creek Beach : 0 - 15,0,15,Pudding Creek Beach,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,39.458811,-123.808548,https://www.coastal.ca.gov/access-photos/04_mendocino/05_fort_bragg/Pudding_Creek_Beach_2004_06_15_0193.jpg, , , ,,0,0,2.7879588842781,0.00910985535804592,11232,295158,3053,7436
222,Haul Road Access : 0 - 15,0,15,Haul Road Access,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,39.461549,-123.806965,https://www.coastal.ca.gov/access-photos/04_mendocino/04_mackerricher_state_park_area/Haul_Rd_access_2004_06_15_0174.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/04_mackerricher_state_park_area/Haul_Road_Access_SFS_2004_0191.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/04_mackerricher_state_park_area/Haul_Road_Access_SFS_2015_07_16_3721_3.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/04_mackerricher_state_park_area/Haul_Road_Access_SFS_2015_07_16_3722_1.jpg,,0,0,3.1893828737929,0.0126166137825702,11972,324891,3144,8047
223,Ward Avenue : 0 - 15,0,15,Ward Avenue,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,39.502079,-123.786988,https://www.coastal.ca.gov/access-photos/04_mendocino/04_mackerricher_state_park_area/Ward_Ave_old_Haul_Rd_2004_06_13_0104.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/04_mackerricher_state_park_area/Ward_Avenue_SFS_2015_07_16_3708_1.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/04_mackerricher_state_park_area/Ward_Avenue_SFS_2015_07_16_3709_2.jpg, ,,0,0,2.175040841067,0.0099932780487628,10126,272562,2964,6504
224,Ten Mile Beach and Dunes : 0 - 15,0,15,Ten Mile Beach and Dunes,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,39.523192,-123.776148,https://www.coastal.ca.gov/access-photos/04_mendocino/04_mackerricher_state_park_area/Ten_Mile_Beach_and_Dunes_SFS_2004_6_1_0087.jpg, , , ,,0,0,2.06026339782666,0.00483640644409235,716,33483,149,525
225,Chadbourne Gulch : 0 - 15,0,15,Chadbourne Gulch,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,39.613345,-123.78167,https://www.coastal.ca.gov/access-photos/04_mendocino/03_westport_area/Chadbourne_Gulch_SFS_2015_07_16_3702_1.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/03_westport_area/Chadbourne_Gulch_SFS_2015_07_16_3703_2.jpg, , ,,0,0,2.54131092030838,0.00403014958870776,135,7750,20,107
226,Pete's Beach : 0 - 15,0,15,Pete's Beach,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,39.642884,-123.785073,https://www.coastal.ca.gov/access-photos/04_mendocino/03_westport_area/Petes_Beach_SFS_2015_07_16_3704_1.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/03_westport_area/Petes_Beach_SFS_2015_07_16_3705_2.jpg, , ,,0,0,2.23274953731477,0.003569928488266,33,2973,0,28
227,Westport-Union Landing State Beach : 0 - 15,0,15,Westport-Union Landing State Beach,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,Yes,39.682169,-123.791354,https://www.coastal.ca.gov/access-photos/04_mendocino/03_westport_area/Westport_Union_Landing_SB_2013_09_09_7008.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/03_westport_area/Westport_Union_Landing_SB_2013_09_09_7011.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/03_westport_area/Westport_Union_Landing_SB_2013_09_09_7021.jpg, ,,0,0,2.33522221223907,0.00399381102272625,43,3655,0,36
228,Greenwood State Beach : 0 - 15,0,15,Greenwood State Beach,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,No,39.129266,-123.717421,https://www.coastal.ca.gov/access-photos/04_mendocino/09_elk_to_manchester_state_park/Greenwood_State_Beach_2013_12_11_1693.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/09_elk_to_manchester_state_park/Greenwood_State_Beach_2013_12_11_1698.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/09_elk_to_manchester_state_park/Greenwood_State_Beach_2013_12_11_1700.jpg, ,,0,0,1.92858524570335,0.00704957804761068,523,9092,31,459
229,Black Sands Beach : 0 - 15,0,15,Black Sands Beach,1_North Coast,2,Humboldt,Physical Access,Beach Access,Yes,No,40.047708,-124.079655,https://www.coastal.ca.gov/access-photos/03_humboldt/11_shelter_cove/Black_Sands_Beach_SFS_2013_07_03_5304.jpg, , , ,,0,0,0.389761311569729,0.00101631942298952,32,531,2,28
230,Bear Harbor : 0 - 15,0,15,Bear Harbor,1_North Coast,3,Mendocino,Physical Access,Beach Access,Yes,Yes,39.913664,-123.938579, , , , ,,0,0,0.569079801579285,0.000591478620042112,7,533,0,6
231,Mattole River and Beach : 0 - 15,0,15,Mattole River and Beach,1_North Coast,2,Humboldt,Physical Access,Beach Access,Yes,Yes,40.292685,-124.355704,https://www.coastal.ca.gov/access-photos/03_humboldt/10_mattole_river_king_range/Mattole_Beach_2013_09_08_6787.jpg,https://www.coastal.ca.gov/access-photos/03_humboldt/10_mattole_river_king_range/Mattole_Beach_2013_09_08_6802.jpg,https://www.coastal.ca.gov/access-photos/03_humboldt/10_mattole_river_king_range/Mattole_Beach_2013_09_08_6810.jpg,https://www.coastal.ca.gov/access-photos/03_humboldt/10_mattole_river_king_range/Mattole_Beach_and_river_mouth_2013_09_08_6818.jpg,,0,0,1.03897902157357,0.00214707626344375,28,877,3,22
232,Guthrie Creek Beach Trail : 0 - 15,0,15,Guthrie Creek Beach Trail,1_North Coast,2,Humboldt,Physical Access,Beach Access,Yes,No,40.543604,-124.357396, , , , ,,0,0,0.649551325009134,0.000661180061503398,166,9167,14,145
233,Fleener Creek Beach Trail : 0 - 15,0,15,Fleener Creek Beach Trail,1_North Coast,2,Humboldt,Physical Access,Beach Access,Yes,No,40.561357,-124.353363, , , , ,,0,0,1.04183948526743,0.00192511104970988,907,49600,74,788
234,Sounding Seas/Eel River Estuary Preserve : 0 - 15,0,15,Sounding Seas/Eel River Estuary Preserve,1_North Coast,2,Humboldt,Physical Access,Beach Access,Yes,No,40.597904,-124.327088, , , , ,,0,0,1.57320939721199,0.00349324184568063,1063,53646,93,914
235,Mike Thompson Wildlife Area / South Spit : 0 - 15,0,15,Mike Thompson Wildlife Area / South Spit,1_North Coast,2,Humboldt,Physical Access,Beach Access,Yes,No,40.733874,-124.247045,https://www.coastal.ca.gov/access-photos/03_humboldt/08_south_spit_humboldt_bay/Mike_Thompson_Wildlife_Area_South_Spit_SFS_2013_05_26_4172_1.jpg,https://www.coastal.ca.gov/access-photos/03_humboldt/08_south_spit_humboldt_bay/Mike_Thompson_Wildlife_Area_South_Spit_SFS_2013_05_26_4180_2.jpg,https://www.coastal.ca.gov/access-photos/03_humboldt/08_south_spit_humboldt_bay/Mike_Thompson_Wildlife_Area_South_Spit_SFS_2013_05_26_4193_3.jpg, ,,0,0,0.798517454845961,0.0012904598985513,277,5237,47,194
236,Accessways to Ocean Beach : 0 - 15,0,15,Accessways to Ocean Beach,1_North Coast,2,Humboldt,Physical Access,Beach Access,Yes,No,40.799267,-124.204891, , , , ,,0,0,1.76440628852282,0.0126123772622159,49948,992336,6649,35639
237,Samoa Beach : 0 - 15,0,15,Samoa Beach,1_North Coast,2,Humboldt,Physical Access,Beach Access,Yes,No,40.820688,-124.190059, , , , ,,0,0,2.57680589891109,0.0151377930840758,56974,1110341,7466,40881
238,North Spit : 0 - 15,0,15,North Spit,1_North Coast,2,Humboldt,Physical Access,Beach Access,Yes,No,40.833647,-124.177426,https://www.coastal.ca.gov/access-photos/03_humboldt/06_north_spit_humboldt_bay/North_Spit_at_USS_Milwaukee_marker_2013_05_26_4294.jpg, , , ,,0,0,2.87014827480999,0.0168252535108369,61783,1218165,7927,44558
239,Little River State Beach : 0 - 15,0,15,Little River State Beach,1_North Coast,2,Humboldt,Physical Access,Beach Access,Yes,No,41.012445,-124.112822, , , , ,,0,0,3.92704422587942,0.0152778011371086,30809,492258,3465,23275
240,Luffenholtz Beach and County Park : 0 - 15,0,15,Luffenholtz Beach and County Park,1_North Coast,2,Humboldt,Physical Access,Beach Access,Yes,No,41.039687,-124.1206, , , , ,,0,0,2.00778373169905,0.00676272792587624,13522,223549,1257,10528
241,Houda Point Access : 0 - 15,0,15,Houda Point Access,1_North Coast,2,Humboldt,Physical Access,Beach Access,Yes,No,41.036249,-124.118724,https://www.coastal.ca.gov/access-photos/03_humboldt/04_patricks_point_trinidad/Houda_Point_Access_2013_06_30_4697.jpg,https://www.coastal.ca.gov/access-photos/03_humboldt/04_patricks_point_trinidad/Houda_Point_Access_2013_06_30_4695.jpg,https://www.coastal.ca.gov/access-photos/03_humboldt/04_patricks_point_trinidad/Houda_Point_Access_2013_06_30_4700.jpg, ,,0,0,2.29598974915473,0.00807933844065634,18157,295861,1844,13930
242,Axel Lindgren Memorial Stairs : 0 - 15,0,15,Axel Lindgren Memorial Stairs,1_North Coast,2,Humboldt,Physical Access,Beach Access,Yes,No,41.058259,-124.143088,https://www.coastal.ca.gov/access-photos/03_humboldt/04_patricks_point_trinidad/Axel_Lindgren_Memorial_Stairs_SFS_2013_06_30_4724.jpg, , , ,,0,0,2.8322465477066,0.00702995875374457,12079,199076,1096,9434
243,College Cove : 0 - 15,0,15,College Cove,1_North Coast,2,Humboldt,Physical Access,Beach Access,Yes,No,41.06822,-124.148884, , , , ,,0,0,2.66959979107986,0.00683969201773784,10818,178864,970,8454
244,Harry A. Merlo State Recreation Area : 0 - 15,0,15,Harry A. Merlo State Recreation Area,1_North Coast,2,Humboldt,Physical Access,Beach Access,Yes,No,41.190843,-124.105966, , , , ,,0,0,2.0303897066222,0.00506434829049239,105,2824,7,85
245,Imperial Beach : 0 - 15,0,15,Imperial Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,32.580791,-117.132867,https://www.coastal.ca.gov/access-photos/16_san_diego/19_Imperial_Beach_to_Mexico/Imperial_Beach_SFS_2013_09_28_7957.jpg, , , ,,0,0,1.74330738221687,0.0101560576607329,296375,4301500,204768,50745
246,Silver Strand State Beach : 0 - 15,0,15,Silver Strand State Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,Yes,32.631013,-117.140939,https://www.coastal.ca.gov/access-photos/16_san_diego/18_South_San_Diego_Bay/Silver_Strand_State_Beach_2013_09_28_8022.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/18_South_San_Diego_Bay/Silver_Strand_State_Beach_SFS_2013_09_28_8024.jpg, , ,,0,0,1.69406620824665,0.0129597244132157,308301,4867868,201925,63411
247,Windansea Beach : 0 - 15,0,15,Windansea Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,32.830669,-117.281024,https://www.coastal.ca.gov/access-photos/16_san_diego/10_La_Jolla/Windansea_Beach_2014_01_19_2461.jpg,https://www.coastal.ca.gov/access-photos/16_san_diego/10_La_Jolla/Windansea_Beach_2014_01_19_2489.jpg, , ,,0,0,1.57053824307033,0.0105998368844336,213864,9365909,32923,132097
248,Marine Street Beach : 0 - 15,0,15,Marine Street Beach,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,32.836688,-117.281411, , , , ,,0,0,1.94650466977619,0.0114477027407089,225972,9699224,35241,138537
249,Sea Lane Accessway : 0 - 15,0,15,Sea Lane Accessway,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,32.835744,-117.281343, , , , ,,0,0,1.7777332222969,0.0111030791494098,221088,9563357,34281,135880
250,Nicholson Point Park : 0 - 15,0,15,Nicholson Point Park,6_San Diego,15,San Diego,Physical Access,Beach Access,Yes,No,32.839369,-117.28084, , , , ,,0,0,2.14964114959438,0.0135285828498881,245789,10246074,38902,149897
